# Logger type: CL1000
# HW rev: 8.1x
# FW rev: 5.86
# Logger ID: id0001
# Session No.: 286
# Split No.: 1
# Time: 20000101T000007
# Value separator: ";"
# Time format: 3
# Time separator: ":"
# Time separator ms: ""
# Date separator: ""
# Time and date separator: "T"
# Bit-rate: 1000000
# Silent mode: false
# Cyclic mode: true
Timestamp;Type;ID;Data
00:00:10373;1;1a000013;0000000000000000
00:00:10378;1;1a000008;f3000000790c0000
00:00:10380;1;1a000007;20fa5a0498f112e9
00:00:10381;1;1a000006;09cff6353fceba36
00:00:10382;1;1a00000c;281bfc2143831c1a
00:00:10383;1;1a000003;380527058801c20d
00:00:10384;1;1a000013;0000000000000000
00:00:10389;1;1a000008;f3000000790c0000
00:00:10391;1;1a000007;1dfa490406f2f3e8
00:00:10392;1;1a000006;3ece4d3873cec036
00:00:10393;1;1a00000c;241bfc2143831c1a
00:00:10394;1;1a000003;380528058801c40d
00:00:10395;1;1a000013;0000000000000000
00:00:10399;1;1a000008;f3000000790c0000
00:00:10402;1;1a000007;28fa5404e4f117e9
00:00:10403;1;1a000006;0bcf613587cec236
00:00:10404;1;1a00000c;261bfc2143831c1a
00:00:10405;1;1a000003;380528058801c60d
00:00:10406;1;1a000013;0000000000000000
00:00:10410;1;1a000008;f3000000790c0000
00:00:10412;1;1a000007;22fa5c0405f2f7e8
00:00:10413;1;1a000006;89cf7b37bacec836
00:00:10415;1;1a00000c;271bfc2143831c1a
00:00:10416;1;1a000003;380528058801c80d
00:00:10417;1;1a000013;0000000000000000
00:00:10421;1;1a000008;f3000000790c0000
00:00:10423;1;1a000007;15fa5004a1f141e9
00:00:10424;1;1a000006;99cd973650cebc36
00:00:10425;1;1a00000c;2c1bfc2143831c1a
00:00:10426;1;1a000003;380527058801c90d
00:00:10428;1;1a000013;0000000000000000
00:00:10432;1;1a000008;f3000000790c0000
00:00:10434;1;1a000007;19fa5604fdf1fee8
00:00:10435;1;1a000006;47cfaa37c0cec936
00:00:10436;1;1a00000c;281bfc2143831c1a
00:00:10437;1;1a000003;380528058801cb0d
00:00:10438;1;1a000013;0000000000000000
00:00:10443;1;1a000008;f3000000790c0000
00:00:10445;1;1a000007;23fa5304c9f129e9
00:00:10446;1;1a000006;d3cd6a3565cebe36
00:00:10447;1;1a00000c;291bfc2143831c1a
00:00:10448;1;1a000003;380528058801cd0d
00:00:10449;1;1a000013;0000000000000000
00:00:10453;1;1a000008;f3000000790c0000
00:00:10456;1;1a000007;1ffa5904f1f1eae8
00:00:10457;1;1a000006;32cf2238accec736
00:00:10458;1;1a00000c;291bfc2143831c1a
00:00:10459;1;1a000003;380529058801cd0d
00:00:10460;1;1a000013;0000000000000000
00:00:10464;1;1a000008;f3000000790c0000
00:00:10466;1;1a000007;21fa5404c3f111e9
00:00:10467;1;1a000006;2dce913556cebc36
00:00:10468;1;1a00000c;2d1bfc2143831c1a
00:00:10470;1;1a000003;380527058801ce0d
00:00:10471;1;1a000013;0000000000000000
00:00:10475;1;1a000008;f3000000790c0000
00:00:10477;1;1a000007;22fa51044ef2e1e8
00:00:10478;1;1a000006;b9cf9a37bbcec936
00:00:10479;1;1a00000c;261bfc2143831c1a
00:00:10480;1;1a000003;380528058801d10d
00:00:10481;1;1a000013;0000000000000000
00:00:10486;1;1a000008;f3000000790c0000
00:00:10488;1;1a000007;29fa560407f213e9
00:00:10489;1;1a000006;7ace0a357fcec136
00:00:10490;1;1a00000c;271bfc211b871c1a
00:00:10491;1;1a000003;380528058801d30d
00:00:10492;1;1a000013;0000000000000000
00:00:10496;1;1a000008;f3000000790c0000
00:00:10499;1;1a000007;1cfa5a04d4f1ede8
00:00:10500;1;1a000006;cdce703881cec236
00:00:10501;1;1a00000c;291bfc211b871c1a
00:00:10502;1;1a000003;380529058801d50d
00:00:10503;1;1a000013;0000000000000000
00:00:10507;1;1a000008;f3000000790c0000
00:00:10509;1;1a000007;1bfa4e04d3f12ee9
00:00:10511;1;1a000006;b1cd253650cebc36
00:00:10512;1;1a00000c;2c1bfc211b871c1a
00:00:10513;1;1a000003;380528058801d70d
00:00:10514;1;1a000013;0000000000000000
00:00:10518;1;1a000008;f3000000790c0000
00:00:10520;1;1a000007;22fa5704f5f1f8e8
00:00:10521;1;1a000006;33cfe73578cec036
00:00:10523;1;1a00000c;271bfc211b871c1a
00:00:10524;1;1a000003;380529058801d70d
00:00:10525;1;1a000013;0000000000000000
00:00:10529;1;1a000008;f3000000790c0000
00:00:10531;1;1a000007;23fa490428f2f4e8
00:00:10532;1;1a000006;76cdcf366ecebf36
00:00:10533;1;1a00000c;261bfc211b871c1a
00:00:10534;1;1a000003;380529058801d70d
00:00:10535;1;1a000013;0000000000000000
00:00:10540;1;1a000008;f3000000790c0000
00:00:10542;1;1a000007;1ffa5904e6f1f8e8
00:00:10543;1;1a000006;97cf9e3672cec036
00:00:10544;1;1a00000c;2a1bfc211b871c1a
00:00:10545;1;1a000003;380528058801d90d
00:00:10546;1;1a000013;0000000000000000
00:00:10550;1;1a000008;f3000000790c0000
00:00:10553;1;1a000007;1afa4d04e6f10ae9
00:00:10554;1;1a000006;12cdc9365fcebe36
00:00:10555;1;1a00000c;2a1bfc211b871c1a
00:00:10556;1;1a000003;380528058801db0d
00:00:10557;1;1a000013;0000000000000000
00:00:10561;1;1a000008;f3000000790c0000
00:00:10563;1;1a000007;1efa53040ef2cfe8
00:00:10565;1;1a000006;09cff73595cec436
00:00:10566;1;1a00000c;291bfc211b871c1a
00:00:10567;1;1a000003;380528058801dc0d
00:00:10568;1;1a000013;0000000000000000
00:00:10572;1;1a000008;f3000000790c0000
00:00:10574;1;1a000007;24fa50041df21de9
00:00:10575;1;1a000006;48cdc03571cec036
00:00:10576;1;1a00000c;291bfc211b871c1a
00:00:10578;1;1a000003;380528058801dd0d
00:00:10579;1;1a000013;0000000000000000
00:00:10583;1;1a000008;f3000000790c0000
00:00:10585;1;1a000007;1ffa5904eef1e6e8
00:00:10586;1;1a000006;e2cf3d3787cec236
00:00:10587;1;1a00000c;2b1bfc211b871c1a
00:00:10588;1;1a000003;380529058801df0d
00:00:10589;1;1a000013;0000000000000000
00:00:10594;1;1a000008;f3000000790c0000
00:00:10596;1;1a000007;1cfa4a04e5f108e9
00:00:10597;1;1a000006;1fcd7c363bceb936
00:00:10598;1;1a00000c;2e1bfc21f38a1c1a
00:00:10599;1;1a000003;380528058801e00d
00:00:10600;1;1000001;646973636f766572
00:00:10600;1;1a000013;0000000000000000
00:00:10604;1;1a000008;f3000000790c0000
00:00:10607;1;1a000007;2dfa570432f2ece8
00:00:10608;1;1a000006;ddce8a3554cebc36
00:00:10609;1;1a00000c;261bfc21f38a1c1a
00:00:10610;1;1a000003;380528058801e10d
00:00:10611;1;1a000013;0000000000000000
00:00:10615;1;1a000008;f3000000790c0000
00:00:10617;1;1a000007;1cfa5704fcf103e9
00:00:10619;1;1a000006;2dcff23791cec336
00:00:10620;1;1a00000c;2b1bfc21f38a1c1a
00:00:10621;1;1a000003;380529058801e40d
00:00:10622;1;1a000013;0000000000000000
00:00:10626;1;1a000008;f3000000790c0000
00:00:10628;1;1a000007;20fa4a04cff116e9
00:00:10629;1;1a000006;8ccce6356acebf36
00:00:10631;1;1a00000c;2c1bfc21f38a1c1a
00:00:10632;1;1a000003;380528058801e60d
00:00:10633;1;1a000013;0000000000000000
00:00:10637;1;1a000008;f3000000790c0000
00:00:10639;1;1a000007;18fa5604baf1f3e8
00:00:10640;1;1a000006;1ccf96375acebd36
00:00:10641;1;1a00000c;2c1bfc21f38a1c1a
00:00:10642;1;1a000003;380528058801e70d
00:00:10643;1;1a000013;0000000000000000
00:00:10648;1;1a000008;f3000000790c0000
00:00:10650;1;1a000007;21fa480410f2f2e8
00:00:10651;1;1a000006;5dcd9f365ecebd36
00:00:10652;1;1a00000c;2b1bfc21f38a1c1a
00:00:10653;1;1a000003;380528058801e90d
00:00:10654;1;1a000013;0000000000000000
00:00:10659;1;1a000008;f3000000790c0000
00:00:10661;1;1a000007;1ffa590407f2f3e8
00:00:10662;1;1a000006;2bcfc2369acec536
00:00:10663;1;1a00000c;281bfc21f38a1c1a
00:00:10664;1;1a000003;380528058801e90d
00:00:10665;1;1a000013;0000000000000000
00:00:10669;1;1a000008;f3000000790c0000
00:00:10671;1;1a000007;1efa4f04c0f129e9
00:00:10673;1;1a000006;37cda1357ecec136
00:00:10674;1;1a00000c;2a1bfc21f38a1c1a
00:00:10675;1;1a000003;38052a058801eb0d
00:00:10676;1;1a000013;0000000000000000
00:00:10680;1;1a000008;f3000000790c0000
00:00:10682;1;1a000007;1bfa5a04e0f1fde8
00:00:10683;1;1a000006;2acf24388fcec336
00:00:10684;1;1a00000c;2c1bfc21f38a1c1a
00:00:10686;1;1a000003;380527058801eb0d
00:00:10687;1;1a000013;0000000000000000
00:00:10691;1;1a000008;f3000000790c0000
00:00:10693;1;1a000007;22fa4f04f6f113e9
00:00:10694;1;1a000006;6fcd36366dcebf36
00:00:10695;1;1a00000c;291bfc21f38a1c1a
00:00:10696;1;1a000003;380529058801ee0d
00:00:10697;1;1a000013;0000000000000000
00:00:10702;1;1a000008;f3000000790c0000
00:00:10704;1;1a000007;1dfa550412f2ece8
00:00:10705;1;1a000006;56cfe0369ecec536
00:00:10706;1;1a00000c;291bfc21f38a1c1a
00:00:10707;1;1a000003;380529058801f00d
00:00:10708;1;1a000013;0000000000000000
00:00:10712;1;1a000008;f3000000790c0000
00:00:10715;1;1a000007;1efa4a04c9f10fe9
00:00:10716;1;1a000006;98cd9e3562cebe36
00:00:10717;1;1a00000c;2b1bfc21f38a1c1a
00:00:10718;1;1a000003;380529058801f30d
00:00:10719;1;1a000013;0000000000000000
00:00:10723;1;1a000008;f3000000790c0000
00:00:10725;1;1a000007;16fa5604b9f1fae8
00:00:10727;1;1a000006;41cfe63653cebc36
00:00:10728;1;1a00000c;2a1bfc21f38a1c1a
00:00:10729;1;1a000003;380527058801f30d
00:00:10730;1;1a000013;0000000000000000
00:00:10734;1;1a000008;f3000000790c0000
00:00:10736;1;1a000007;19fa4d04e5f1fbe8
00:00:10737;1;1a000006;1dcdbb3770cebf36
00:00:10738;1;1a00000c;261bfc21f38a1c1a
00:00:10740;1;1a000003;380529058801f50d
00:00:10741;1;1a000013;0000000000000000
00:00:10745;1;1a000008;f3000000790c0000
00:00:10747;1;1a000007;2afa5a0416f203e9
00:00:10748;1;1a000006;b0cfc9356ecebf36
00:00:10749;1;1a00000c;241bfc21f38a1c1a
00:00:10750;1;1a000003;380528058801f70d
00:00:10751;1;1a000013;0000000000000000
00:00:10756;1;1a000008;f3000000790c0000
00:00:10758;1;1a000007;20fa4a041cf2f6e8
00:00:10759;1;1a000006;0bce1c377dcec136
00:00:10760;1;1a00000c;271bfc21f38a1c1a
00:00:10761;1;1a000003;380529058801fa0d
00:00:10762;1;1a000013;0000000000000000
00:00:10766;1;1a000008;f3000000790c0000
00:00:10769;1;1a000007;1ffa5604c2f10de9
00:00:10770;1;1a000006;77cf0a3635ceb836
00:00:10771;1;1a00000c;2a1bfc21f38a1c1a
00:00:10772;1;1a000003;380527058801fb0d
00:00:10773;1;1a000013;0000000000000000
00:00:10777;1;1a000008;f3000000790c0000
00:00:10779;1;1a000007;24fa4a0449f2e8e8
00:00:10781;1;1a000006;90cd44377ccec136
00:00:10782;1;1a00000c;251bfc21f38a1c1a
00:00:10783;1;1a000003;380528058801fe0d
00:00:10784;1;1a000013;0000000000000000
00:00:10788;1;1a000008;f3000000790c0000
00:00:10790;1;1a000007;23fa5704f0f1ede8
00:00:10791;1;1a000006;06cf29367bcec136
00:00:10792;1;1a00000c;251bfc21f38a1c1a
00:00:10793;1;1a000003;380529058801fe0d
00:00:10795;1;1a000013;0000000000000000
00:00:10799;1;1a000008;f3000000790c0000
00:00:10801;1;1a000007;1dfa4b04eff10be9
00:00:10802;1;1a000006;97cd453758cebd36
00:00:10803;1;1a00000c;291bfc21f38a1c1a
00:00:10804;1;1a000003;380529058801000e
00:00:10805;1;1a000013;0000000000000000
00:00:10810;1;1a000008;f3000000790c0000
00:00:10812;1;1a000007;1cfa5704cdf10be9
00:00:10813;1;1a000006;d9cf2f3635ceb836
00:00:10814;1;1a00000c;291bfc21f38a1c1a
00:00:10815;1;1a000003;380527058801020e
00:00:10816;1;1a000013;0000000000000000
00:00:10820;1;1a000008;f3000000790c0000
00:00:10823;1;1a000007;27fa4c045af2dce8
00:00:10824;1;1a000006;a2cd583755cebc36
00:00:10825;1;1a00000c;261bfc21f38a1c1a
00:00:10826;1;1a000003;380529058801040e
00:00:10827;1;1a000013;0000000000000000
00:00:10831;1;1a000008;f3000000790c0000
00:00:10833;1;1a000007;26fa5904e5f115e9
00:00:10834;1;1a000006;cbce06365fcebd36
00:00:10836;1;1a00000c;2a1bfc21f38a1c1a
00:00:10837;1;1a000003;380528058801050e
00:00:10838;1;1a000013;0000000000000000
00:00:10842;1;1a000008;f3000000790c0000
00:00:10844;1;1a000007;21fa530437f2e7e8
00:00:10845;1;1a000006;23cf48379ccec536
00:00:10846;1;1a00000c;2b1bfc21f38a1c1a
00:00:10848;1;1a000003;380529058801050e
00:00:10849;1;1a000013;0000000000000000
00:00:10853;1;1a000008;f3000000790c0000
00:00:10855;1;1a000007;21fa5204bff129e9
00:00:10856;1;1a000006;c6cd1e352fceb836
00:00:10857;1;1a00000c;2f1bfc21df8c1c1a
00:00:10858;1;1a000003;390528058801080e
00:00:10859;1;1a000013;0000000000000000
00:00:10864;1;1a000008;f3000000790c0000
00:00:10866;1;1a000007;23fa530423f2d3e8
00:00:10867;1;1a000006;59cf74378acec336
00:00:10868;1;1a00000c;2a1bfc21df8c1c1a
00:00:10869;1;1a000003;380529058801090e
00:00:10870;1;1a000013;0000000000000000
00:00:10874;1;1a000008;f3000000790c0000
00:00:10877;1;1a000007;21fa5704e3f127e9
00:00:10878;1;1a000006;ffcddc357fcec136
00:00:10879;1;1a00000c;2b1bfc21df8c1c1a
00:00:10880;1;1a000003;3805290588010b0e
00:00:10881;1;1a000013;0000000000000000
00:00:10885;1;1a000008;f3000000790c0000
00:00:10887;1;1a000007;1bfa53040ff2e5e8
00:00:10888;1;1a000006;4bcf78379dcec536
00:00:10890;1;1a00000c;2b1bfc21df8c1c1a
00:00:10891;1;1a000003;3805280588010d0e
00:00:10892;1;1a000013;0000000000000000
00:00:10896;1;1a000008;f3000000790c0000
00:00:10898;1;1a000007;23fa4f04eff117e9
00:00:10899;1;1a000006;11ce2a3555cebc36
00:00:10900;1;1a00000c;2c1bfc21df8c1c1a
00:00:10901;1;1a000003;3905280588010e0e
00:00:10903;1;1a000013;0000000000000000
00:00:10907;1;1a000008;f3000000790c0000
00:00:10909;1;1a000007;25fa500434f2cfe8
00:00:10910;1;1a000006;ffceb0376ecebf36
00:00:10911;1;1a00000c;2a1bfc21df8c1c1a
00:00:10912;1;1a000003;390529058801100e
00:00:10913;1;1a000013;0000000000000000
00:00:10918;1;1a000008;f3000000790c0000
00:00:10920;1;1a000007;25fa5a04e7f11ae9
00:00:10921;1;1a000006;50ceff357ccec136
00:00:10922;1;1a00000c;2b1bfc21df8c1c1a
00:00:10923;1;1a000003;390529058801110e
00:00:10924;1;1a000013;0000000000000000
00:00:10928;1;1a000008;f3000000790c0000
00:00:10931;1;1a000007;1cfa540403f2f8e8
00:00:10932;1;1a000006;92cf8d37bccec936
00:00:10933;1;1a00000c;2c1bfc21df8c1c1a
00:00:10934;1;1a000003;390529058801150e
00:00:10935;1;1a000013;0000000000000000
00:00:10939;1;1a000008;f3000000790c0000
00:00:10941;1;1a000007;1dfa4b04dcf115e9
00:00:10942;1;1a000006;b6cc113656cebc36
00:00:10944;1;1a00000c;2e1bfc21df8c1c1a
00:00:10945;1;1a000003;390527058801160e
00:00:10946;1;1a000013;0000000000000000
00:00:10950;1;1a000008;f3000000790c0000
00:00:10952;1;1a000007;21fa5104f4f1f4e8
00:00:10953;1;1a000006;63cfe93573cec036
00:00:10954;1;1a00000c;291bfc21df8c1c1a
00:00:10955;1;1a000003;390529058801170e
00:00:10957;1;1a000013;0000000000000000
00:00:10961;1;1a000008;f3000000790c0000
00:00:10963;1;1a000007;1ffa590407f20fe9
00:00:10964;1;1a000006;56cd3e3766cebe36
00:00:10965;1;1a00000c;271bfc21df8c1c1a
00:00:10966;1;1a000003;380529058801180e
00:00:10967;1;1a000013;0000000000000000
00:00:10972;1;1a000008;f3000000790c0000
00:00:10974;1;1a000007;2afa560407f2ebe8
00:00:10975;1;1a000006;0ecffd3556cebc36
00:00:10976;1;1a00000c;281bfc21df8c1c1a
00:00:10977;1;1a000003;3905280588011a0e
00:00:10978;1;1a000013;0000000000000000
00:00:10982;1;1a000008;f3000000790c0000
00:00:10985;1;1a000007;1efa5004eef122e9
00:00:10986;1;1a000006;14cea63736ceb836
00:00:10987;1;1a00000c;291bfc21df8c1c1a
00:00:10988;1;1a000003;3905290588011a0e
00:00:10989;1;1a000013;0000000000000000
00:00:10993;1;1a000008;f3000000790c0000
00:00:10995;1;1a000007;1ffa5204edf1eee8
00:00:10996;1;1a000006;6acf523759cebd36
00:00:10997;1;1a00000c;241bfc21df8c1c1a
00:00:10999;1;1a000003;3805290588011d0e
00:00:11000;1;1a000013;0000000000000000
00:00:11004;1;1a000008;f3000000790c0000
00:00:11006;1;1a000007;1afa4f04e5f111e9
00:00:11007;1;1a000006;b2cc303745ceba36
00:00:11008;1;1a00000c;271bfc21df8c1c1a
00:00:11009;1;1a000003;3805290588011e0e
00:00:11010;1;1a000013;0000000000000000
00:00:11015;1;1a000008;f3000000790c0000
00:00:11017;1;1a000007;1bfa5704d1f1fbe8
00:00:11018;1;1a000006;d7cefc3585cec236
00:00:11019;1;1a00000c;271bfc21df8c1c1a
00:00:11020;1;1a000003;380529058801200e
00:00:11021;1;1a000013;0000000000000000
00:00:11025;1;1a000008;f3000000790c0000
00:00:11028;1;1a000007;1afa4804daf118e9
00:00:11029;1;1a000006;6ccd723663cebe36
00:00:11030;1;1a00000c;291bfc21df8c1c1a
00:00:11031;1;1a000003;380528058801220e
00:00:11032;1;1a000013;0000000000000000
00:00:11036;1;1a000008;f3000000790c0000
00:00:11038;1;1a000007;21fa520413f2e7e8
00:00:11040;1;1a000006;bfcfdf3671cec036
00:00:11041;1;1a00000c;251bfc21df8c1c1a
00:00:11042;1;1a000003;380528058801230e
00:00:11043;1;1a000013;0000000000000000
00:00:11047;1;1a000008;f3000000790c0000
00:00:11049;1;1a000007;1efa57040df212e9
00:00:11050;1;1a000006;98cde73680cec136
00:00:11051;1;1a00000c;221bfc21df8c1c1a
00:00:11053;1;1a000003;38052a058801250e
00:00:11054;1;1a000013;0000000000000000
00:00:11058;1;1a000008;f3000000790c0000
00:00:11060;1;1a000007;24fa5904c6f111e9
00:00:11061;1;1a000006;c6ce1d3678cec136
00:00:11062;1;1a00000c;281bfc21df8c1c1a
00:00:11063;1;1a000003;380529058801260e
00:00:11064;1;1a000013;0000000000000000
00:00:11069;1;1a000008;f3000000790c0000
00:00:11071;1;1a000007;1cfa4f0407f200e9
00:00:11072;1;1a000006;5bcfec379dcec536
00:00:11073;1;1a00000c;271bfc21df8c1c1a
00:00:11074;1;1a000003;380527058801280e
00:00:11075;1;1a000013;0000000000000000
00:00:11080;1;1a000008;f3000000790c0000
00:00:11082;1;1a000007;27fa520413f208e9
00:00:11083;1;1a000006;47cff63579cec136
00:00:11084;1;1a00000c;211bfc21df8c1c1a
00:00:11085;1;1a000003;3805280588012c0e
00:00:11086;1;1a000013;0000000000000000
00:00:11090;1;1a000008;f3000000790c0000
00:00:11092;1;1a000007;21fa560409f201e9
00:00:11094;1;1a000006;90cd24387dcec136
00:00:11095;1;1a00000c;231bfc21df8c1c1a
00:00:11096;1;1a000003;3805290588012d0e
00:00:11097;1;1a000013;0000000000000000
00:00:11101;1;1a000008;f3000000790c0000
00:00:11103;1;1000001;646973636f766572
00:00:11103;1;1a000007;27fa5d04d2f12ee9
00:00:11104;1;1a000006;e3cf51367ecec136
00:00:11105;1;1a00000c;281bfc21df8c1c1a
00:00:11107;1;1a000003;3805280588012e0e
00:00:11108;1;1a000013;0000000000000000
00:00:11110;1;1100000;00000000000018e8
00:00:11112;1;1a000008;f3000000790c0000
00:00:11114;1;1a000007;18fa5704daf117e9
00:00:11115;1;1a000006;08cf083898cec436
00:00:11116;1;1a00000c;271bfc21df8c1c1a
00:00:11117;1;1a000003;3805280588012f0e
00:00:11118;1;1a000013;0000000000000000
00:00:11123;1;1a000008;f3000000790c0000
00:00:11125;1;1a000007;24fa5004edf109e9
00:00:11126;1;1a000006;0fced63574cec036
00:00:11127;1;1a00000c;251bfc21df8c1c1a
00:00:11128;1;1a000003;380528058801310e
00:00:11129;1;1a000013;0000000000000000
00:00:11133;1;1a000008;f3000000790c0000
00:00:11136;1;1a000007;1ffa5504fcf10fe9
00:00:11137;1;1a000006;b0ce013880cec136
00:00:11138;1;1a00000c;261bfc21df8c1c1a
00:00:11139;1;1a000003;380529058801330e
00:00:11140;1;1a000013;0000000000000000
00:00:11144;1;1a000008;f3000000790c0000
00:00:11146;1;1a000007;24fa5a04c4f130e9
00:00:11148;1;1a000006;f7cef83584cec236
00:00:11149;1;1a00000c;281bfc21df8c1c1a
00:00:11150;1;1a000003;380528058801350e
00:00:11151;1;1a000013;0000000000000000
00:00:11155;1;1a000008;f3000000790c0000
00:00:11157;1;1a000007;1efa540413f2f9e8
00:00:11158;1;1a000006;7ccf6637c1cec936
00:00:11159;1;1a00000c;291bfc21df8c1c1a
00:00:11161;1;1a000003;380528058801370e
00:00:11162;1;1a000013;0000000000000000
00:00:11166;1;1a000008;f3000000790c0000
00:00:11168;1;1a000007;27fa4b0419f210e9
00:00:11169;1;1a000006;6acde6358fcec336
00:00:11170;1;1a00000c;261bfc21df8c1c1a
00:00:11171;1;1a000003;380528058801370e
00:00:11173;1;1a000013;0000000000000000
00:00:11177;1;1a000008;f3000000790c0000
00:00:11179;1;1a000007;1efa5904f3f1f8e8
00:00:11180;1;1a000006;84cf593798cec436
00:00:11181;1;1a00000c;271bfc21df8c1c1a
00:00:11182;1;1a000003;3805280588013a0e
00:00:11183;1;1a000013;0000000000000000
00:00:11188;1;1a000008;f3000000790c0000
00:00:11190;1;1a000007;1efa4e04e6f11fe9
00:00:11191;1;1a000006;14cd6b3667cebe36
00:00:11192;1;1a00000c;281bfc21df8c1c1a
00:00:11193;1;1a000003;3805290588013c0e
00:00:11194;1;1a000013;0000000000000000
00:00:11198;1;1a000008;f3000000790c0000
00:00:11200;1;1a000007;19fa5504f3f103e9
00:00:11202;1;1a000006;4acf63368bcec336
00:00:11203;1;1a00000c;2b1bfc21df8c1c1a
00:00:11204;1;1a000003;3805280588013d0e
00:00:11205;1;1a000013;0000000000000000
00:00:11209;1;1a000008;f3000000790c0000
00:00:11211;1;1a000007;24fa5104e4f129e9
00:00:11212;1;1a000006;19cdc4357fcec136
00:00:11213;1;1a00000c;281bfc21df8c1c1a
00:00:11215;1;1a000003;3805290588013f0e
00:00:11216;1;1a000013;0000000000000000
00:00:11220;1;1a000008;f3000000790c0000
00:00:11222;1;1a000007;1ffa590405f2ffe8
00:00:11223;1;1a000006;73cebd37accec736
00:00:11224;1;1a00000c;261bfc21df8c1c1a
00:00:11225;1;1a000003;380529058801400e
00:00:11226;1;1a000013;0000000000000000
00:00:11231;1;1a000008;f3000000790c0000
00:00:11233;1;1a000007;1dfa5604b9f13ce9
00:00:11234;1;1a000006;07ce4d3670cebf36
00:00:11235;1;1a00000c;291bfc21df8c1c1a
00:00:11236;1;1a000003;380529058801420e
00:00:11237;1;1a000013;0000000000000000
00:00:11241;1;1a000008;f3000000790c0000
00:00:11244;1;1a000007;16fa5304daf106e9
00:00:11245;1;1a000006;f0ceac37aecec736
00:00:11246;1;1a00000c;2c1bfc21df8c1c1a
00:00:11247;1;1a000003;380528058801430e
00:00:11248;1;1a000013;0000000000000000
00:00:11252;1;1a000008;f3000000790c0000
00:00:11254;1;1a000007;29fa4f0428f225e9
00:00:11255;1;1a000006;cfcd6f3586cec236
00:00:11257;1;1a00000c;271bfc21df8c1c1a
00:00:11258;1;1a000003;380527058801430e
00:00:11259;1;1a000013;0000000000000000
00:00:11263;1;1a000008;f3000000790c0000
00:00:11265;1;1a000007;22fa5b0419f2f8e8
00:00:11266;1;1a000006;88cf433788cec236
00:00:11267;1;1a00000c;251bfc21df8c1c1a
00:00:11269;1;1a000003;380529058801480e
00:00:11270;1;1a000013;0000000000000000
00:00:11274;1;1a000008;f3000000790c0000
00:00:11276;1;1a000007;16fa5104c1f13be9
00:00:11277;1;1a000006;4dcd38377acec136
00:00:11278;1;1a00000c;251bfc21df8c1c1a
00:00:11279;1;1a000003;3805290588014a0e
00:00:11280;1;1a000013;0000000000000000
00:00:11285;1;1a000008;f3000000790c0000
00:00:11287;1;1a000007;22fa580405f2ebe8
00:00:11288;1;1a000006;17cf78356dcebf36
00:00:11289;1;1a00000c;271bfc21df8c1c1a
00:00:11290;1;1a000003;3805270588014b0e
00:00:11291;1;1a000013;0000000000000000
00:00:11295;1;1a000008;f3000000790c0000
00:00:11298;1;1a000007;22fa4d0400f221e9
00:00:11299;1;1a000006;3ecd853679cec136
00:00:11300;1;1a00000c;241bfc21df8c1c1a
00:00:11301;1;1a000003;3805280588014d0e
00:00:11302;1;1a000013;0000000000000000
00:00:11306;1;1a000008;f3000000790c0000
00:00:11308;1;1a000007;24fa620400f210e9
00:00:11309;1;1a000006;0bd02137adcec736
00:00:11311;1;1a00000c;241bfc21df8c1c1a
00:00:11312;1;1a000003;3805280588014f0e
00:00:11313;1;1a000013;0000000000000000
00:00:11317;1;1a000008;f3000000790c0000
00:00:11319;1;1a000007;21fa5204fbf12ce9
00:00:11320;1;1a000006;e0cd6a3689cec336
00:00:11321;1;1a00000c;261bfc21df8c1c1a
00:00:11322;1;1a000003;380529058801500e
00:00:11324;1;1a000013;0000000000000000
00:00:11328;1;1a000008;f3000000790c0000
00:00:11330;1;1a000007;1afa530403f2ede8
00:00:11331;1;1a000006;0bcfdc36a0cec536
00:00:11332;1;1a00000c;281bfc21df8c1c1a
00:00:11333;1;1a000003;380527058801530e
00:00:11334;1;1a000013;0000000000000000
00:00:11339;1;1a000008;f3000000790c0000
00:00:11341;1;1a000007;25fa5304f2f13ee9
00:00:11342;1;1a000006;72cd77357acec136
00:00:11343;1;1a00000c;271bfc21df8c1c1a
00:00:11344;1;1a000003;380529058801530e
00:00:11345;1;1a000013;0000000000000000
00:00:11349;1;1a000008;f3000000790c0000
00:00:11352;1;1a000007;23fa57042af2f8e8
00:00:11353;1;1a000006;18cff837b0cec736
00:00:11354;1;1a00000c;261bfc21df8c1c1a
00:00:11355;1;1a000003;380528058801550e
00:00:11356;1;1a000013;0000000000000000
00:00:11360;1;1a000008;f3000000790c0000
00:00:11362;1;1a000007;1afa520499f137e9
00:00:11363;1;1a000006;f4cd30368dcec336
00:00:11364;1;1a00000c;2a1bfc21df8c1c1a
00:00:11366;1;1a000003;380529058801590e
00:00:11367;1;1a000013;0000000000000000
00:00:11371;1;1a000008;f3000000790c0000
00:00:11373;1;1a000007;1cfa5504dbf1f5e8
00:00:11374;1;1a000006;5bcf4336aacec736
00:00:11375;1;1a00000c;271bfc21df8c1c1a
00:00:11376;1;1a000003;3805270588015a0e
00:00:11378;1;1a000013;0000000000000000
00:00:11382;1;1a000008;f3000000790c0000
00:00:11384;1;1a000007;27fa4c044cf206e9
00:00:11385;1;1a000006;62ce14376fcebf36
00:00:11386;1;1a00000c;231bfc21df8c1c1a
00:00:11387;1;1a000003;3805280588015b0e
00:00:11388;1;1a000013;0000000000000000
00:00:11393;1;1a000008;f3000000790c0000
